1.535546,110.358202,10
1.520725,110.354431,3
1.526855,110.369588,4
1.511337,110.352239,2
1.487123,110.341599,4
1.507103,110.360874,2
1.555485,110.342379,2
1.588484,110.360216,1
1.46668,110.425148,3
1.543655,110.338852,2
1.550192,110.341737,1
1.454789,110.45877,1
1.559603,110.3448,2
1.558697,110.3445,3
1.557889,110.353534,1
1.562618,110.405601,2
1.555303,110.351251,3
1.5615714,110.3476374,4
